Line,created_at,user_id,text,label,label2,to be removed,merged_labels
4516,Sun Dec 18 08:30:06 +0000 2022,277960821,RT @EyeJns: J’ai envie de montrer mais j’aime pas montrer mon gros visage https://t.co/wF69nzNdaE,,None,,None
4789,Sun Dec 18 08:20:26 +0000 2022,285504202,Argentine-France : gros déséquilibre en tribune #TeamOM 🔵⚪️ https://t.co/IbrohZvkQS,,None,,None
3365,Sun Dec 18 09:02:43 +0000 2022,262554664,"RT @andre_bellemar3: @RAbsolument Après, est-ce que c’est vraiment un « migrant marocain » ? Rien ne le prouve sur les images, mais c’est e…",,None,,None
3189,Sun Dec 18 09:07:15 +0000 2022,290742217,Macron donne un gros chèque aux arbitres au quoi??? Autrement je sais pas.. Le mec est trop serein. https://t.co/rkfr1WjZuA,None,Insult,,Insult
4500,Sun Dec 18 08:30:35 +0000 2022,562980349,RT @ASzulman: @MathieuSlama Non on assiste d'abord à la violence croissante de #Migrant et #musulmans dissimulée par vos amis de gauche et…,,None,,None
4732,Sun Dec 18 08:22:43 +0000 2022,295775334,"RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,Racism,,Racism
4850,Sun Dec 18 08:18:27 +0000 2022,298761051,@alain_geff C'est en gros ça en effet. Le sous-compteur voit passer 2200W et la puissance nominale est ~5400W. Mon… https://t.co/FQHlEn4kw0,None,None,,None
4859,Sun Dec 18 08:18:09 +0000 2022,299733962,"RT @MllerQuentin: Volet N*5 et dernier - ITW de Zyad Ibhais, frère de l'embastillé Abdullah, ancien chef des relations médias de l'orga de…",,None,,None
4967,Sun Dec 18 08:14:51 +0000 2022,299871963,"RT @Maroc1deF: @GilbertCollard Gilbert Collard, merci de supprimer votre tweet.
 
 La Mairie de Calahorra a démenti votre fake news accusant…",,None,,None
3790,Sun Dec 18 08:50:57 +0000 2022,300290340,@le_Parisien C'est qd ça arrange.Fier que mon pays la France soit multiculturelle mais durant cette période où j'a… https://t.co/yj6vaHkKGt,,None,,None
5280,Sun Dec 18 08:03:04 +0000 2022,191821461,"RT @CICR_Afrique: « Ça fait 5 ans que je n’ai pas vu mon fils. Je n’ai aucune trace » — Awa, mère d’un migrant disparu.
 
 #JournéeDesMigrant…",,None,,None
3218,Sun Dec 18 09:06:36 +0000 2022,301584281,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,None,None,,None
3147,Sun Dec 18 09:08:25 +0000 2022,301643794,"RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,None,,None
3108,Sun Dec 18 09:09:18 +0000 2022,305592034,"RT @HeurafoodsFr: L'un des plus gros mythes perpétués par l'industrie de la viande animale, c'est de faire croire que manger de la viande l…",None,None,,None
5211,Sun Dec 18 08:05:45 +0000 2022,2984614877,"RT @CICR_Afrique: « Ça fait 5 ans que je n’ai pas vu mon fils. Je n’ai aucune trace » — Awa, mère d’un migrant disparu.
 
 #JournéeDesMigrant…",,None,,None
3375,Sun Dec 18 09:02:34 +0000 2022,307027953,"RT @CedricMas: #Ukraine j’ai essayé d’étudier cette vidéo sur le gros.
 (Avec des géolocalisation qui montrent que c’est un survol de l’Est…",,None,,None
3221,Sun Dec 18 09:06:31 +0000 2022,310178422,⚠️On signale ce matin du verglas en Bretagne avec la pluie arrivant sur des sols encore gelées. Soyez prudent! Le v… https://t.co/sRGaECS6Ks,,None,,None
3001,Sun Dec 18 09:12:24 +0000 2022,311023123,"RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,Racism,,Racism
3826,Sun Dec 18 08:50:03 +0000 2022,"8,62E+17","RT @CICR_Afrique: « Ça fait 5 ans que je n’ai pas vu mon fils. Je n’ai aucune trace » — Awa, mère d’un migrant disparu.
 
 #JournéeDesMigrant…",,None,,None
5101,Sun Dec 18 08:09:53 +0000 2022,321925099,"@ARTEfr Gros gros Big UP à la monteuse/monteur de la BA, c'est splendide et donne une furieuse envie de voir le doc 👌",,None,,None
3471,Sun Dec 18 08:59:53 +0000 2022,321995660,"RT @Kawamatsu95: 🎁 GROS CONCOURS ONE PIECE 🎁
 #ONEPIECE 
 
 À l’occasion des fêtes de fin d’année, moi et @zenmarket_fr on fait gagner la Figu…",,None,,None
3598,Sun Dec 18 08:56:06 +0000 2022,322092925,"RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,Racism,,Racism
4857,Sun Dec 18 08:18:12 +0000 2022,322118119,RT @Jen_Cleopatra: A quand une miss France avec des gros boobs pour que je me sente enfin représentée ? 😝,,Sexual Harassment,,Sexual Harassment
3275,Sun Dec 18 09:05:09 +0000 2022,327894298,"@Louislctm @dlgarn75 @juliehenches Tu incombes la saleté et la pollution aux immigrés ""mal éduqués"".
 Je souligne l… https://t.co/cxgZ74iKJE",,None,,None
3594,Sun Dec 18 08:56:17 +0000 2022,328467179,"RT @lthe_z: Très anxieux pour cette finale!
 Heureusement un ami zététicien m'a dit que si on perd c'est parce qu'on aura raison de perdre c…",,None,,None
3706,Sun Dec 18 08:53:14 +0000 2022,330591511,"@CalcioMagi @DierrePreossi Ok monsieur le titulaire de la médaille Fields de Twitter (ou dr. en linguistique, comme… https://t.co/FoBXif2ZK7",,None,,None
3810,Sun Dec 18 08:50:31 +0000 2022,332412123,"RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,Racism,,Racism
5283,Sun Dec 18 08:02:56 +0000 2022,337913513,@KyxQLF Des gros mongole jpleure,Insult,Shaming,,Shaming
5120,Sun Dec 18 08:09:04 +0000 2022,337913513,@ArobaseAuber La on est sur du gros gros mec bien cringe sans pote IRL qui se lave une fois par semaine ouais,,None,,None
3416,Sun Dec 18 09:01:24 +0000 2022,"1,05E+18","RT @CICR_Afrique: « Ça fait 5 ans que je n’ai pas vu mon fils. Je n’ai aucune trace » — Awa, mère d’un migrant disparu.
 
 #JournéeDesMigrant…",,None,,None
5248,Sun Dec 18 08:04:21 +0000 2022,342288303,Un sujet de fascination pour moi c’est ces séances presque vides mais pour lesquelles les gros multiplexes ne propo… https://t.co/oHxXKMVXAv,None,None,,None
4408,Sun Dec 18 08:33:35 +0000 2022,342900269,@gautoz Et même dans l'édition simple il semblerait que les jeux ne soient pas dans leur meilleure version. Ce gros… https://t.co/ZT21HwwVIz,,None,,None
4346,Sun Dec 18 08:35:34 +0000 2022,344026144,@ericvidalenc Mais quel guignol ce type...en gros on te met le nez dans ton caca et tu continues à nous soutenir qu… https://t.co/GKGyyeUeRA,,Denigration,,Denigration
3442,Sun Dec 18 09:00:39 +0000 2022,344564777,@PoppiBuncoart @Qofficiel Il faudrait qu'un psy s'attarde sur ces associations d'idées avec les couleurs. Le résult… https://t.co/tGddbhVPki,,None,,None
3775,Sun Dec 18 08:51:24 +0000 2022,344669702,"RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,None,,None
3238,Sun Dec 18 09:06:08 +0000 2022,345914052,"RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,Racism,,Racism
3191,Sun Dec 18 09:07:15 +0000 2022,108719758,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,None,None,,None
4095,Sun Dec 18 08:42:58 +0000 2022,352951564,"Alors là… j’adorais Gignac, jusque là. Allez casse toi gros vendu reste au Mexique c’est mieux https://t.co/R6bmcOEPTD",Racism,None,,None
4379,Sun Dec 18 08:34:26 +0000 2022,355569406,"@PHILBONNE37 Ne vous moquez pas de Gérard Roger , c'est pas de sa faute c'est juste un débile inculte en parlant poliment",,Denigration,,Denigration
3787,Sun Dec 18 08:51:02 +0000 2022,358826034,@lenaicrobardet @M_Blanpain Eh gros sayé !!!,,None,,None
4455,Sun Dec 18 08:32:18 +0000 2022,358826034,"@px_xavp Par contre les débile de droite, laissez les militants FI remonter les bretelles eux même de leurs dirigea… https://t.co/2LqAkXt7aw",,Insult,,Insult
3899,Sun Dec 18 08:48:00 +0000 2022,361282556,"Merci pour vos retours,.vous êtes des amours 😍
 
 Jour de finale 🇨🇵🇦🇷, on a Jeanne Tonic qui est maladou mais ça va o… https://t.co/zxCw9aMOPy",,None,,None
4483,Sun Dec 18 08:31:05 +0000 2022,363978401,"RT @So_chou_ette: Est ce qu'il choisit la place en haut à droite / gauche pour faire du vice
 Est ce que c'est un gros relou quand il regard…",,None,,None
3943,Sun Dec 18 08:47:06 +0000 2022,364011816,RT @Kha__dy: Yousra elle me fait pas rire moi perso elle me gêne tellement puis elle commence a me zehef a faire la conne de service,,Harassment,,Harassment
4461,Sun Dec 18 08:32:05 +0000 2022,365745027,"@DrSabrinaaurora @FrCastex une gifle (et le harcelement qui va avec) c'est une violence conjugale.
 le nier c'est êt… https://t.co/GMvopguqTO",,Harassment,,Harassment
5207,Sun Dec 18 08:05:50 +0000 2022,367664994,@Paf_le_doc J'ai un gros biais d'observation sans doute (had toussa) mais j'en vois beaucoup de la tazo et même de… https://t.co/Jn2ASPA6Fr,,None,,None
3932,Sun Dec 18 08:47:15 +0000 2022,371713323,"@Benzema3469 Dembele et aouar n apporte rien :/ il faut masser a autre chose et juste les garder sur le banc...
 
 Dé… https://t.co/j0OYVSiJmj",,None,,None
4355,Sun Dec 18 08:35:04 +0000 2022,371743103,@lu_ciol_avx Très Gros mais gentil https://t.co/6PpQ35KQGv,,None,,None
3228,Sun Dec 18 09:06:22 +0000 2022,373755817,"RT @DenisGravouil: Concert des interdits de train : Gare de Lyon à Paris et à Clermont-Ferrand , Lyon … exigeons le droit de voyager avec l…",,None,,None
5023,Sun Dec 18 08:12:53 +0000 2022,378731381,"@evolilith_ @MarieFossat @survivor_cm @madamebretzel Mais t'es débile ou tu le fais exprès ?
 Sans testostérone, pas… https://t.co/i5AmvEDT7H",,Insult,,Insult
3551,Sun Dec 18 08:57:30 +0000 2022,115623337,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,None,None,,None
3823,Sun Dec 18 08:50:11 +0000 2022,380916984,@fredmusa @Pascal3Cabau @LeaSalame j’ai passer une bonne soirée devant quelle époque et en lisant tous les tweets… https://t.co/ZKDSI6ur4r,,None,,None
4288,Sun Dec 18 08:37:20 +0000 2022,381952632,"RT @JANGUYENVANTAM: @pjacquemain @GDarmanin Quand ton seul problème est qu’un élu souhaite un joyeux Noel, c’est que t’es vraiment déconnec…",,None,,None
4565,Sun Dec 18 08:28:19 +0000 2022,389030981,"RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,Racism,,Racism
3460,Sun Dec 18 09:00:06 +0000 2022,391869311,"RT @LeaFrct: Ma petite sœur de 20 ans étudie à #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de…",,None,,None
4126,Sun Dec 18 08:41:54 +0000 2022,391877045,"RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,None,,None
4215,Sun Dec 18 08:39:14 +0000 2022,380275918,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,None,None,,None
4140,Sun Dec 18 08:41:32 +0000 2022,398176292,"RT @_batou_: Si je comprends bien ça implique donc ceci : en payant, vous pouvez désormais invisibiliser un autre compte, le rendre moins v…",,None,,None
5233,Sun Dec 18 08:04:44 +0000 2022,399024313,Ne rêve que du gros plan sur Messi qui pleure 🇫🇷,None,None,,None
4827,Sun Dec 18 08:19:03 +0000 2022,446214857,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,None,Bullying,,Bullying
3740,Sun Dec 18 08:52:17 +0000 2022,403107572,"RT @NFLFrance: 🏈 Les #Skol remontent 33 points pour le gros comeback de l’histoire de la NFL, et remportent la NFC North !
 
 4e défaite cons…",,None,,None
3815,Sun Dec 18 08:50:22 +0000 2022,404221893,@MonsieurEco @BBouillard @BalletKija @ERationnelle En gros avec une électricité à l'allemande sur son cycle de vie… https://t.co/PWSm1cTrHf,,None,,None
5112,Sun Dec 18 08:09:23 +0000 2022,404956485,"@freelance_3 Coucou mon adorable Evy , merci beaucoup , ta Nini te souhaite un très beau dimanche à toi aussi , gro… https://t.co/hYH08Cv3vx",,None,,None
4939,Sun Dec 18 08:15:36 +0000 2022,405013075,Une fois toutes les 3H TA MERE LA PUTE,Insult,Insult,,Insult
4949,Sun Dec 18 08:15:22 +0000 2022,405013075,Wow de merde les GROS FILS DE PUTES QUI POUCAVE ET SIGNALENT LES AFK AU JOUG D’HIVER MOURREZ,,Insult,,Insult
4502,Sun Dec 18 08:30:31 +0000 2022,405013075,World of Warcraft ce serait le meilleur jeu du monde si c’était un jeu solo parce que chaque interaction avec d’aut… https://t.co/V8lF6OjbFo,,None,,None
4785,Sun Dec 18 08:20:29 +0000 2022,405013075,@vikimikitoli Quand tu te fais signaler par des gros fils de pute t’as un debuff au bout de 1m tu dois t’engager da… https://t.co/NJxkjJDc0t,,Hate speech,,Hate speech
3243,Sun Dec 18 09:06:01 +0000 2022,405913731,RT @diane_lotin: Besoin d'un gros câlin et qu'on me dise que ça va aller 😞😞😞,,None,,None
5122,Sun Dec 18 08:09:03 +0000 2022,407732116,"RT @Vanneur: Yassine Bounou = meilleur gardien. Il a réussi une parade exceptionnelle même après le match, lorsque l'arbitre a mis sa main…",,None,,None
4719,Sun Dec 18 08:23:02 +0000 2022,408759815,"RT @LaXaviere: ""Notre Dieu a pris un gros risque: que l’histoire s’interrompe avant de commencer,si la Loi avait été exécutée.Risque magnif…",,None,,None
3855,Sun Dec 18 08:49:15 +0000 2022,409825343,RT @florencetoneat1: Ne faudrait-il pas suggérer à Céline Quatennens de révéler je ne sais trop quelle violence ou harcèlement ? Le moment…,,Harassment,,Harassment
3518,Sun Dec 18 08:58:20 +0000 2022,410372668,"RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,None,,None
4250,Sun Dec 18 08:38:19 +0000 2022,411094429,"RT @labooktillaise: Bordel de MERDE
 Elle est incroyable 
 
 Ma belle, j'espère qu'on va te proposer de gros contrats de mannequinat",,None,,None
4018,Sun Dec 18 08:45:12 +0000 2022,411094429,RT @its_notmyjob_: @LiliMay67513844 Des gros tweets racistes avec 100k likes mais bon le mec a parlé avec des argentins et les a fait part…,,None,,None
3378,Sun Dec 18 09:02:28 +0000 2022,417195433,"RT @Kmeuh: Gros bravo à @alltheanime_fr pour avoir mis le max de supplément, sans tout ça, ça aurait été un peu compliquer de donner envie…",,None,,None
5036,Sun Dec 18 08:12:25 +0000 2022,421167103,Gros plan aujourd'hui sur l’aquaculture et d'une nouvelle technique pour tester les oeufs des esturgeons et s’assur… https://t.co/pf4kenx1qB,,None,,None
5298,Sun Dec 18 08:02:32 +0000 2022,429754596,RT @MarleneSchiappa: Le harcèlement en meute infligé par des militants à une femme qui a simplement osé faire valoir son droit à vivre sans…,,Sexual Harassment,,Sexual Harassment
4791,Sun Dec 18 08:20:25 +0000 2022,429795273,Argentine-France : gros déséquilibre en tribune https://t.co/BzKy18D8Fh,None,None,,None
4009,Sun Dec 18 08:45:23 +0000 2022,516757722,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,None,None,,None
3057,Sun Dec 18 09:10:43 +0000 2022,431583379,@f_philippot Bonjour Mr Philippot oufff...il était temps...a la TV il en parle?merci de me repondre...tres respectueusement gros bisous,,None,,None
4755,Sun Dec 18 08:22:01 +0000 2022,431750043,"RT @DufourMeiffren: @KARLOLIVE @ThivGrignon @OlivierKlein93 @emmaus_france Saviez-vous qu'en France il y a des français qui souffrent ?
 Et…",,None,,None
3427,Sun Dec 18 09:01:06 +0000 2022,431853357,"RT @DufourMeiffren: @KARLOLIVE @ThivGrignon @OlivierKlein93 @emmaus_france Saviez-vous qu'en France il y a des français qui souffrent ?
 Et…",,None,,None
3223,Sun Dec 18 09:06:30 +0000 2022,529495321,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,None,None,,None
5135,Sun Dec 18 08:08:35 +0000 2022,435882548,RT @blezzard92: Si les trois ballons d'or français refusent d'asster a la final que joue leur pays...c'est qu'il y a vraiment un gros probl…,,Hate speech,,Hate speech
3333,Sun Dec 18 09:03:23 +0000 2022,441960241,"@RMCsport Voilà les médias français des gros trou du c** pour des pu**clic , on a les seuls médias au monde à parle… https://t.co/YhDy8biuvJ",,None,,None
4662,Sun Dec 18 08:25:04 +0000 2022,543379608,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,None,None,,None
4990,Sun Dec 18 08:14:08 +0000 2022,446214857,RT @SNJPL50: @JacquesColignon @gayets Pour les labos c'est un gros échantillon de cobayes. Et vous croyez qu'ils vont suivre de près tout c…,,Bullying,,Bullying
4190,Sun Dec 18 08:39:53 +0000 2022,446214857,"RT @fabien_mtp: Malgré un 10e 49.3 du GVT Macron 🏆 
 Nous sommes toujours sans nouvelles de l'opposition. 
 Apparemment, le plus important es…",,None,,None
4446,Sun Dec 18 08:32:32 +0000 2022,447181595,"RT @AvecQuatennens: 🔴 Adrien Quatennens n'est pas coupable de faits de violences répétées, ni de harcélement.
 
 Il est condamné à 4 mois de…",,None,,None
3449,Sun Dec 18 09:00:20 +0000 2022,449683407,RT @le_caviar: Mais vous êtes de gros malade? Vraiment j'éprouve une haine profonde contre tous ces gens qui ne veulent pas améliorer la si…,,Hate speech,,Hate speech
3401,Sun Dec 18 09:01:55 +0000 2022,450988305,"RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,Racism,,Racism
