ID,Text,Label
206,@locusln @Grimm_Wellick Je baise ta pute de mère,Sexism
207,ça fait longtemps que la grosse pute a pu fait de fc insta pour me pister,Sexism
208,RT @Trucdeouf12: @mamacitadeMede1 Echappé de justesse cette nuit à  l'attaque d'un commando de 12 fachos d'ultra droite en embuscade dans mo €¦,None
209,@Abbefaria95 Nan ça c'est juste la discrimination gros ðŸ˜…ðŸ˜…,None
210,@Sugijuro Mais gros lol c'est un nouvel appart ?!!,None
211,@philmoi @papanours60 @agnesfirmin @gouvernementFR @Sante_Gouv J'avais jamais vu un tel niveau de stupidité. Surtou €¦ https://t.co/OB0Z3M2Ks2,None
212,"RT @YungNegrowski: Je suis choquée. Tu es policier, une fille vient te dire qu'il y a des traffics sexuels, de la pedocriminalité et du cyb €¦",None
213,RT @asnatou89: Elle sait très bien cuisiné.. C'est une grosse menteuse.. Elle compte pas arràªter son gros mensonge la yousra lkh.. Juste po €¦,Hate_Speech
214,@MaximeAncian_ Jsuis un rebeu classique https://t.co/GNLAU73oPv,None
215,"RT @camsouu7: àŠtre une femme en 2022 voilà  : un connard se branle sans aucun gàªne sur moi dans le @RERD_SNCF , quand est-ce qu'on pourra en €¦",None
216,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,Hate_Speech
217,"RT @GzmLucas: Après 1 an de préparation, voici mon plus gros projet ! Mon premier court-métrage officiel qui, je l'espère vous plaira  ¤ï¸ œ¨ J €¦",None
218,@MichelleTouss32 C'est officiel : vous àªtes une grosse débile. ðŸ¤¡,Bullying
219,"RT @Tristzzer: 2 bémols sur le concert de Damso : les blancs sont tellement à  l'aise avec le n-word c'est maladif, ça chantait des gros :  « €¦",Racism
220,@DebrandoMarlon @lollitajolie06 @CoyoteStarrkzer @yazid_m13 Mais gros tu écris cas soce pour dénigrer les gens ? On €¦ https://t.co/k4zJMyauOG,Bullying
221,"RT @GilbertCollard: En Espagne, à  #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arràªter de croire que ces €¦",None
222,RT @Trucdeouf12: @mamacitadeMede1 Echappé de justesse cette nuit à  l'attaque d'un commando de 12 fachos d'ultra droite en embuscade dans mo €¦,None
223,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à  Calahorra au marteau https://t.co/0AaQRL4Iws,None
224,"RT @CedricMas: #Ukraine Je continue ce matin à  publier sur la bataille de Bakhmut et le reste du conflit.
C'est sur le gros (adressé dans m €¦",None
225,@yesi20135981 @IsaacSene7 @Footballogue @WhoScored C'est ta mère la pute du trottoir qui est moche,Sexism
226,"@PlantetGabin Quatennens est au final la victime dans l'affaire. Il reconnaît un fait mineur et isolé, mais se voit €¦ https://t.co/EA0Zj9OqZz",None
227,"@3temps0 à‡a dépend 
T'a les kurdes c'est pour une autonomie/indépendance 
Ta les femmes c'est pour plus d'obligatio €¦ https://t.co/Z3gA8LjrXf",Sexism
228,"@GDarmanin @Interieur_Gouv @EmmanuelMacron @Elisabeth_Borne Avec ce pognon de dingue, il ne peut qu'il y avoir de gros résultats !!!",None
229,Fils de pute,Hate_Speech
230,Salah Hamouri a donc été expulsé d'Israël après des mois de harcèlement juridique. La France dit condamner cette ex €¦ https://t.co/f9QaQzR75A,None
231,@GossipRoomOff Le gros front de la madre,None
232,"RT @GARREAU75: Le #volcan Mauna Loa, situé sur l'île de #Hawaà¯, en éruption depuis les derniers jours de novembre, est le plus gros volcan €¦",None
233,"RT @CedricMas: #Ukraine Je continue ce matin à  publier sur la bataille de Bakhmut et le reste du conflit.
C'est sur le gros (adressé dans m €¦",None
234,"RT @GzmLucas: Après 1 an de préparation, voici mon plus gros projet ! Mon premier court-métrage officiel qui, je l'espère vous plaira  ¤ï¸ œ¨ J €¦",None
235,"RT @CedricMas: #Ukraine Je continue ce matin à  publier sur la bataille de Bakhmut et le reste du conflit.
C'est sur le gros (adressé dans m €¦",None
236,dire des choses blessantes d'une personne qui vous a littéralement rien fait ça montre vrm un gros manque d'intelli €¦ https://t.co/NybK0wKrvR,None
237,"@d_sopo @PapNdiaye @SOS_Racisme Ce débile a été condamné tant mieux. 
En 94, je me suis fait agresser, attaqué de d €¦ https://t.co/qgggxSrVKl",None
238,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je €¦,Sexism
239,"#DeRugy €¦  « fervent  » écologiste, retourneur de veste patenté, tàªte a claque absolu et faux-cul intégral. En gros, u €¦ https://t.co/SmU1pzyxuU",Hate_Speech
240,RT @zafiroanej0: @Amine_____212 gros fake de la meuf qui se fait passer pour une AW de competition https://t.co/05Jnr8oj4u,None
241,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je €¦,Sexism
242,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
243,"RT @ulmoo95:  «  Met toi avec un renoi   », on est des objets ? https://t.co/nS6g38nDbt",Racism
244,@ikoogoatesque @CerfiaFR en été tu sues comme un gros porc et c'est nous les gros pedo,Hate_Speech
245,P word ??! C'est quoi ???? Svp aidez moi me dites pas PD quand màªme ? ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ commérer PD. Et NEGRO !!!!!??? Whatttt t €¦ https://t.co/oIZJwl1Fsj,Racism
246,RT @le_caviar: Mais vous àªtes de gros malade? Vraiment j'éprouve une haine profonde contre tous ces gens qui ne veulent pas améliorer la si €¦,Hate_Speech
247,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
248,"RT @LeCafeDuGeek: Jour 18 - #LaHotteLCDG #Concours ðŸŽ„
Et hop ! Deuxième gros cadeau de la journée, un SSD LaCie Porsche Design de 4To ! Noël €¦",None
249,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
250,"RT @Tristzzer: 2 bémols sur le concert de Damso : les blancs sont tellement à  l'aise avec le n-word c'est maladif, ça chantait des gros :  « €¦",Racism
251,RT @RaphaDelpiero: Un des plus gros bouffon du monde du foot et le comportement lisse des dernières années pour laver son image n'y changer €¦,None
252,@BosonDeHiggs4 Un gros français ne te sauvera pas de ta bàªtise ! Oh non €¦ continue à  prendre ton cerveau pour un obj €¦ https://t.co/YVAW733NFP,Bullying
253,"#Ukraine Je continue ce matin à  publier sur la bataille de Bakhmut et le reste du conflit.
C'est sur le gros (adres €¦ https://t.co/6q66eGba9N",None
254,@lucasdoocERRR mddr dis toi ben ya 1 smn ya une renoi jla croise vers chez moi ya un repère d'eglise  non catholiqu €¦ https://t.co/uRnJ2reC2S,Racism
255,Ca va àªtre certainement le plus gros flop de la décennie https://t.co/qoERhXBxqF,None
256,"@MelickMr @gkelly80667381 @cathdorion une bague au doigt = hijab
belle comparaison crisse de débile",Bullying
257,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  «  la sobriété, ça fonctionne   » dans cette vidé €¦",None
258,Ptn mais je suis trop conne j'aurais dà» réfléchir,None
259,@popwwwwwe complètement conne toi ou quoi ?? évidement seyana va pas dormir avec sa mère jusqu'à  se 56ans,Bullying
260,Aller bz vos mères les pute faites marcher vos metro déjà  bande de gros fils de pute https://t.co/jj9xpFfzwM,Sexism
261,"@Lancepierre007 @achabus @CNEWS RACISTE !!!!! J'ai le droit d'avoir un gros nez..... Et des lunettes, et d'àªtre gro €¦ https://t.co/ZEZpSBLVih",None
262,@le1000_ Ah gros incroyable y'a que ça à  dire,None
263,@Vincenzo_Drx Gros je bosser il y a 4ans je peux te dire que ce soir je vais me la mettre comme il faut ðŸ˜­,None
264,RT @couchloukoum__: Dans le dossier harcèlement dans la télé-réalité on a pas assez parlé du cas Anais sur Martika,None
265,"mdr je pense vraiment que tes tweets de Madame Irma sont de mauvais présages, je le dis sans mal gros https://t.co/7kx8kMnslS",None
266,RT @baleinesablee: @Shironinho l'équipage de Shanks sert à  quoi honnàªtement ? 103 (cent-trois) tomes tout ce qu'on a vu c'est le gros avec €¦,None
267,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
268,"@MelzerZer HAHAHAHAHAHA Nan mais gros c'est grave qd mm ""on débranche le cerveau"" mdrrr autant lire un livre si ça se rapporte qu'à  ça",None
269,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  «  la sobriété, ça fonctionne   » dans cette vidé €¦",None
270,@paulo_crouton meme moi gros,None
271,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
272,"RT @SergeZaka: [Thread] L'épisode de froid se termine : aucune coupure d'électricité, aucune caractéristique d'une vague de froid, aucun re €¦",None
273,RT @couchloukoum__: Dans le dossier harcèlement dans la télé-réalité on a pas assez parlé du cas Anais sur Martika,None
274,"RT @charliezemmour: @dr_l_alexandre @moderna_tx Mais vous àªtes débile ou quoi ?
Vous ne voyez aucune différence entre injecter un vaccin à  €¦",None
275,"@hakouille @urujusto63 C'est une voiture de police camouflée.
En gros, de l'extérieur tu ne verras pas que c'est un €¦ https://t.co/DIvD6Qm6Dh",None
276,@Inoxtag @ReubeuDetert C'est rebeu déterre là ,Racism
277,quelle tartuffe !! quel imposteur ! le debile moyen !! https://t.co/qJRzLiAxie,Bullying
278,L'affà»tage des griffes est aussi pour #GrossesPatounes un moyen visuel et sonore de montrer aux humains sa satisfac €¦ https://t.co/u4u2s3Ym2C,None
279,"@UnConnaisseur @LoloSiou @THEVENONPierri1 @AHcCamille Oui, c'est la raison pour laquelle la calotte glaciaire s'est accrue !! #Débile",Bullying
280,RT @nemesis_140: Tu as la vingtaine et tu viens critiquer une petite de 9 ANS sur Twitter alors qu'elle ne fait que s'amuser tout en sachan €¦,None
281,"RT @norabz: eh beh, un bon gros pavé réactionnaire sur la bouffe (ça commence au dixième paragraphe, cherchez ""inattendu"" dans la page), ça €¦",None
282,"RT @victoireKeravel: STOP aux détracteurs qui disent que j'exagère sur les dealers, délinquants  à  #Nantes regardez la vidéo prise cet hive €¦",None
283,"RT @camsouu7: àŠtre une femme en 2022 voilà  : un connard se branle sans aucun gàªne sur moi dans le @RERD_SNCF , quand est-ce qu'on pourra en €¦",None
284,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  «  la sobriété, ça fonctionne   » dans cette vidé €¦",None
285,RT @JoQuenelle: @millerofficiel Gros tachon. Tu racontes de la merde. C est toi le raciste.,Bullying
286,"Je suis choquée, en attendant un sdf (non migrant) est mort de froid à  Nantes. https://t.co/IAEptnhggG",None
287,ah ouais la conne https://t.co/Vf1y9jVIzn,Bullying
288,"RT @LeaFrct: Ma petite sÅ“ur de 20 ans étudie à  #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de €¦",None
289,"RT @Lass2fois: La 3e étoiles ou rien, fuck l'Argentine et ses gros suceurs",Hate_Speech
290,@_notcb97 tu stan le grp dla honte tsais la meuf qui passe de skz aux plus gros flops dla terre,Hate_Speech
291,"RT @saidsalhi527: Slimane Bouhafs n'a pas eu droit à  un procès équitable, son kidnapping de Tunisie alors qu'il a un statut de réfugié est €¦",None
292,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
293,"@Louis_isc3 @yazid_m13 Dans une enquàªte de Radio France publiée mercredi 12  octobre, plusieurs femmes accusent le p €¦ https://t.co/dmH318suzh",None
294,"@dr_l_alexandre @moderna_tx Complètement débile cette question, quel rapport entre une personne ayant eut un cancer et une personne saine ?.",None
295,RT @Trucdeouf12: @mamacitadeMede1 Echappé de justesse cette nuit à  l'attaque d'un commando de 12 fachos d'ultra droite en embuscade dans mo €¦,None
296,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je €¦,Sexism
297,@Mystic_Cayman Elle est conne ou elle a bu?,Bullying
298,J'crois pas que Messi fera un gros match aujourd'hui !!!,None
299,@Orekiori Et non c'est toi le gros menteur https://t.co/hfwR15kXZb,None
300,"RT @Lass2fois: La 3e étoiles ou rien, fuck l'Argentine et ses gros suceurs",Hate_Speech
301,@FrenchRapUS Fils de pute c'est à  cause de lui qu'on va perdre,Hate_Speech
302,"RT @Belgard38745029: @dc5960 @AQuatennens Je sais pas, peut àªtre, parce que au pif, cette histoire est en train d'affecter tout le parti et €¦",None
303,"RT @evatarace: Yousra nique bien ta mère sale pute, elle m'a vnr avec son tieb",Sexism
304,"RT @cryptoFoufi:  ¤ï¸Bonjour les amis !

ðŸ”¥Crypto-émission du jour : ðŸš¨Des grands supports cassés sur les chartes des plus gros actifs CRYPTO e €¦",None
305,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
306,@trussmey Sachant que c'est le plus gros chat noir de l'histoire . Je suis très content,None
307,@KapiTaigne Le problème c'est que vous donner de l'importance à  ses conneries c'est ce qu'elle recherche elle a pas €¦ https://t.co/Ahc6Um9fEa,None
308,RT @cajounice: Le pitoyable ns fait encore son no d'ado attardé excité comme 1 gamin pr le foot  €¦ la FR se meurt mais il n'en a rien à  fair €¦,Hate_Speech
309,"@pomita2b Hey toi ðŸ˜ƒ ça va et toi ?
Un bon dimanche à  toi, plein de gros bisous ðŸ˜˜ðŸ˜˜ðŸ˜˜ ¤ï¸ ¤ï¸ ¤ï¸",None
310,@ThierryVermande @0___Elena___0 @FuscoAir Non.... pas  si tu prends soin de tirer dans le gros orteil et le ptit do €¦ https://t.co/t0pLAxOpvn,Hate_Speech
311,@a37sn 104 matchs en 2 mois sale gros puant,Hate_Speech
312,"@chelmijean1 @JeanMarcTrappie @Francois_Cherix  «  Macron, il a rien fait non plus   »ðŸ˜‚ðŸ˜‚ðŸ˜‚
Non, rien, il a un peu travai €¦ https://t.co/PH0abx8Q6p",None
313,"RT @ARM_Magniac: Hier je me suis disputé avec une débile de ma promo; toux &amp; fièvre depuis mercredi. Pas de TAG fait, car y aurait plus de €¦",Bullying
314,"@max69614254 D'ailleurs j'ai un migrant italien de Tunisie comme colocataire.
Il parle pas italien.
Mais il support €¦ https://t.co/KJTfOsJYta",None
315,"RT @Brolo97: @ghettoblaster57 @FrenchRapUS ""je le répète depuis octobre"" mais personne te connais gros",Bullying
316,"RT @SergeZaka: [Thread] L'épisode de froid se termine : aucune coupure d'électricité, aucune caractéristique d'une vague de froid, aucun re €¦",None
317,Je sent la beuh citron gros je sent pas le bois d'argent,None
318,"mais les fils de pute qui iraient jamais au combat pour la france là , ils se torchent le cul avec le drapeau toute €¦ https://t.co/35aDgUBIRw",Sexism
319,@ZeComplotiste @mrymwang @love4yeppiyeppi Encore un débile qui regarde des vidéos fake news et complotistes sur you €¦ https://t.co/biZPTj9VDk,Hate_Speech
320,"RT @lthe_z: Très anxieux pour cette finale!
Heureusement un ami zététicien m'a dit que si on perd c'est parce qu'on aura raison de perdre c €¦",None
321,"RT @MSF_france: [Journée internationale des migrant ·es] 
Les personnes migrantes subissent de graves atteintes quotidiennement aux frontièr €¦",None
322,@hoolaguapa Bonne idée mais les négro qui mettent des extensions j'les voit en chelou pr àªtre honnàªte donc Nn ðŸ˜­,Racism
323,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
324,"RT @GilbertCollard: En Espagne, à  #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arràªter de croire que ces €¦",None
325,"@LexGame3 à‡a je te l'accorde, j'ai trouvé ça un peu stupide de mettre en avant de simples illustrations après j'ima €¦ https://t.co/922oNpoMEv",None
